CODIGO;NOMBRE;INSTITUCION;DIRECCION;CODIGO_POSTAL;LOCALIDAD;PROVINCIA;COMUNIDAD_AUTONOMA;PAIS;TRANSPORTE;AÑO_FUNDACION;HORARIO;TIPO_ACCESO;NOTAS_ACCESO;TIPO_BIBLIOTECA;TIPO_DEPENDENCIA;PRESTAMO_INTERBIBLIOTECARIO;CATALOGOS_IMPRESOS;OBSERVACIONES
X41000101;Instituto Cervantes. Biblioteca (Londres, Reino Unido);Instituto Cervantes;15-19 Devereux Court;WC2R 3JJ;Londres;;;Reino Unido;;;;Acceso libre;;Especializada;Administración pública central
500370430;Biblioteca Pública Municipal (Atea, Zaragoza);Biblioteca Pública Municipal (Atea, Zaragoza);Mayor;50348;Atea;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500380080;Comandancia de la Guardia Civil (Ateca, Zaragoza). Biblioteca Santa Bárbara;Ministerio del Interior. Dirección General de la Guardia Civil. Comandancia de la Guardia Civil (Ateca, Zaragoza). Biblioteca Santa Bárbara;Paseo del Prado 2;50200;Ateca;Zaragoza;Aragón;España;;1950;Laborables de 9-14;Acceso restringido;para personal del Cuerpo;General/Pública;Administración pública central
500380121;Biblioteca Pública Municipal (Ateca, Zaragoza);Biblioteca Pública Municipal (Ateca, Zaragoza);Plaza del Mesón 2;50200;Ateca;Zaragoza;Aragón;España;;;Lunes-viernes de 18-20'30, Sábado de 11-13'30;Acceso libre;;General/Pública;Administración local municipal
500450120;Biblioteca Pública Municipal (Belchite, Zaragoza);Ayuntamiento de Belchite;Plaza del Ayuntamiento;50130;Belchite;Zaragoza;Aragón;España;;1973;Martes-viernes de 17-21, Sábado de 10-13;Acceso libre;;General/Pública;Administración local municipal;servicio de ludoteca
500460431;Biblioteca Pública Municipal (Belmonte de Gracián, Zaragoza);Biblioteca Pública Municipal (Belmonte de Gracián, Zaragoza);Plaza de Baltasar Gracián s/n;50332;Belmonte de Gracián;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500510323;Biblioteca Pública Municipal (Biota, Zaragoza);Biblioteca Pública Municipal (Biota, Zaragoza);San Miguel s/n;50695;Biota;Zaragoza;Aragón;España;;1990;Lunes-viernes de 17-18'30;Acceso libre;;General/Pública;Administración local municipal
500520433;Biblioteca Pública Municipal (Bisimbre, Zaragoza);Biblioteca Pública Municipal (Bisimbre, Zaragoza);Plaza de España 2;50561;Bisimbre;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500530362;Biblioteca Pública Municipal (Boquiñeni, Zaragoza);Biblioteca Pública Municipal (Boquiñeni, Zaragoza);Dionisio García 4;50641;Boquiñeni;Zaragoza;Aragón;España;;1995;;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
500550067;Centro de Estudios Borjanos (Borja, Zaragoza). Biblioteca;Institución Fernando El Católico;Plaza de Doña María de Aguilar. Casa de Aguilar;50540;Borja;Zaragoza;Aragón;España;;1970;Laborables de 10-13;Acceso libre;;Especializada;Admón local provincial, insular, etc.;;Repertorio de publicaciones periódicas zaragozanas anteriores a 1940/ Lola Hernández Ara [et al.]. - Zaragoza: Instituto 'Fernando el Católico' (C.S.I.C) de la Diputación Provincial: Universidad de Zaragoza, 1998;'Aires del Moncayo', 'Ecos del Moncayo', 'La Voz de Borja' ), 'La Comarca' , 'La Crónica del Campo de Borja'
500550105;Biblioteca Pública Municipal (Borja, Zaragoza);Biblioteca Pública Municipal (Borja, Zaragoza);Plaza del Mercado s/n;50540;Borja;Zaragoza;Aragón;España;;;Lunes-viernes de 17'30-20;Acceso libre;;General/Pública;Administración autonómica
500570363;Biblioteca Pública Municipal (Brea de Aragón, Zaragoza);Biblioteca Pública Municipal (Brea de Aragón, Zaragoza);Plaza de España 2;50246;Brea de Aragón;Zaragoza;Aragón;España;;1991;Lunes, miércoles y viernes 2 horas por la tarde;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
500590230;Biblioteca Pública Municipal Martín Cortés (Bujaraloz, Zaragoza);Biblioteca Pública Municipal Martín Cortés (Bujaraloz, Zaragoza);Mayor 2;50177;Bujaraloz;Zaragoza;Aragón;España;;1985;Martes y viernes de 19-21;Acceso libre;;General/Pública;Administración local municipal
500620231;Biblioteca Pública Municipal (El Burgo de Ebro, Zaragoza);Biblioteca Pública Municipal (El Burgo de Ebro, Zaragoza);La Iglesia 41;50730;Burgo de Ebro (El);Zaragoza;Aragón;España;;1985;;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
500640450;Biblioteca Pública Municipal (Cabañas de Ebro, Zaragoza);Biblioteca Pública Municipal (Cabañas de Ebro, Zaragoza);Plaza del Ayuntamiento s/n;50638;Cabañas de Ebro;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500660364;Biblioteca Pública Municipal (Cadrete, Zaragoza);Ayuntamiento de Cadrete;Tenor Fleta 5-7-9;50420;Cadrete;Zaragoza;Aragón;España;;1995;Lunes, miercoles, jueves y viernes de 17-20'30. Martes de 17-19. Sabados de 11-12'20;Acceso libre;;General/Pública;Administración local municipal;a nivel nacional
500670228;Biblioteca Pública Municipal Baltasar Gracián (Calatayud, Zaragoza);Ayuntamiento de Calatayud;Sancho y Gil 19;50300;Calatayud;Zaragoza;Aragón;España;;1927;Lunes-viernes de 9-13 y de 17-20. Verano de 8-15;Acceso libre;;General/Pública;Administración local municipal;a nivel local y nacional
500670294;Hospital de Calatayud (Zaragoza). Biblioteca médica;Hospital de Calatayud (Zaragoza). Biblioteca médica;Ctra. de Sagunto-Burgos Km. 254;50300;Calatayud;Zaragoza;Aragón;España;;1986;Laborables de 8-15;Acceso restringido;para médicos;Especializada;Administración autonómica
500670341;Colegiata de Santa María la Mayor (Calatayud, Zaragoza). Biblioteca;Colegiata de Santa María la Mayor (Calatayud, Zaragoza). Biblioteca;Monasterio de Santa María;50300;Calatayud;Zaragoza;Aragón;España;;;;Acceso restringido;;Especializada;Iglesia
500670379;Universidad Nacional de Educación a Distancia. UNED. Centro Asociado (Calatayud, Zaragoza). Biblioteca;Universidad Nacional de Educación a Distancia. UNED;Avda. San Juan el Real 1;50300;Calatayud;Zaragoza;Aragón;España;;;Lunes-jueves de 8'30-13'30 y de 16'30-19'45, viernes de 8'30-13'30. Verano: junio-septiembre, lunes-viernes de 8-13'30;Acceso libre;;Universitaria;Administración pública central;con los centros de la UNED
500670380;Instituto de Educación Secundaria. IES Emilio Jimeno (Calatayud, Zaragoza). Biblioteca;Instituto de Educación Secundaria. IES Emilio Jimeno (Calatayud, Zaragoza);Rio Perejiles 2;50300;Calatayud;Zaragoza;Aragón;España;;1950;Lunes-viernes de 8'30-14'15 y de 16'30-19'30;Acceso restringido;para profesores y alumnos;Escolar;Administración autonómica
500670381;Instituto de Educación Secundaria. IES Leonardo de Chabacier (Calatayud, Zaragoza). Biblioteca;Instituto de Educación Secundaria. IES Leonardo de Chabacier (Calatayud, Zaragoza). Biblioteca;Paseo San Nicolás de Francia 10;50300;Calatayud;Zaragoza;Aragón;España;;;;Acceso restringido;para profesores y alumnos;Escolar;Administración autonómica
500670479;Centro de Estudios Bilbilitanos (Calatayud, Zaragoza). Biblioteca;Institución Fernando el Católico;Puerta de Terrer;50300;Calatayud;Zaragoza;Aragón;España;;1954;Lunes-viernes de 10-13 horas;Acceso libre;previa consulta;Especializada;Admón local provincial, insular, etc.
500670485;Academia de Logística del Ejército de Tierra (Calatayud, Zaragoza);Ministerio de Defensa. Instituto de Historia y Cultura Militar;Acuartelamiento Barón de Warsage;50300;Calatayud;Zaragoza;Aragón;España;Autobus: Plaza Fuerte (estación) RENFE: Estación de Calatayud;;Lunes-jueves de 9'30-13'30 y de 15'30-19. Viernes de 9'30-13'30;Acceso restringido;para profesores, alumnos e investigadores previa petición;Especializada;Administración pública central;a nivel nacional
500680081;Biblioteca Pública Municipal Fernando Solano (Calatorao, Zaragoza);Biblioteca Pública Municipal Fernando Solano (Calatorao, Zaragoza);Plaza de España 1;50280;Calatorao;Zaragoza;Aragón;España;;1949;Lunes-viernes de 18-20;Acceso libre;;General/Pública;Administración local municipal
500690451;Biblioteca Pública Municipal (Calcena, Zaragoza);Biblioteca Pública Municipal (Calcena, Zaragoza);Centro de Interpretación;50268;Calcena;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500720434;Biblioteca Pública Municipal (Carenas, Zaragoza);Biblioteca Pública Municipal (Carenas, Zaragoza);Alcaldía 2;50212;Carenas;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500730107;Biblioteca Pública Municipal (Cariñena, Zaragoza);Biblioteca Pública Municipal (Cariñena, Zaragoza);Plaza de España 1;50400;Cariñena;Zaragoza;Aragón;España;;1984;Lunes-vierne de 19'30-21;Acceso libre;;General/Pública;Administración local municipal
500740082;Instituto de Educación Secundaria. IES (Caspe, Zaragoza). Biblioteca;Instituto de Educación Secundaria. IES (Caspe, Zaragoza). Biblioteca;José María Albareda 4;50700;Caspe;Zaragoza;Aragón;España;;;Laborables .;Acceso restringido;para profesores y alumnos;Escolar;Administración autonómica
500740083;Biblioteca Pública Municipal Emilio Jover Aguilar (Caspe, Zaragoza);Biblioteca Pública Municipal Emilio Jover Aguilar (Caspe, Zaragoza);Plaza de España 1;50700;Caspe;Zaragoza;Aragón;España;;1948;Lunes-viernes de 10-13 y de 17'30-21'30, Sábado de 12-14;Acceso libre;;General/Pública;Administración autonómica
500740480;Centro de Estudios Comarcales del Bajo Aragón-Caspe (Caspe, Zaragoza). Biblioteca;Institución Fernando el Católico;Glorieta de José Besteiro s/n.  Casa Piazuelo-Barberán. Apartado de Correos 9;50700;Caspe;Zaragoza;Aragón;España;;;Lunes, miércoles y viernes de 18-21;Acceso libre;;Especializada;Admón local provincial, insular, etc.;;Repertorio de publicaciones periódicas zaragozanas anteriores a 1940/ Lola Hernández Ara [et al.]. - Zaragoza: Instituto 'Fernando el Católico' (C.S.I.C) de la Diputación Provincial: Universidad de Zaragoza, 1998
500780435;Biblioteca Pública Municipal (Castiliscar, Zaragoza);Biblioteca Pública Municipal (Castiliscar, Zaragoza);La Paz 3;50696;Castiliscar;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500810084;Biblioteca Pública Municipal (Cetina, Zaragoza);Biblioteca Pública Municipal (Cetina, Zaragoza);Plaza de la Villa 14;50292;Cetina;Zaragoza;Aragón;España;;1958;Lunes, miércoles y viernes de 19-21'30;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
500830437;Biblioteca Pública Municipal (Cinco Olivas, Zaragoza);Biblioteca Pública Municipal (Cinco Olivas, Zaragoza);Cura 6;50782;Cinco Olivas;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500860453;Biblioteca Pública Municipal (Codos, Zaragoza);Biblioteca Pública Municipal (Codos, Zaragoza);Misojer 2;50326;Codos;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500880438;Biblioteca Pública Municipal (Cosuenda, Zaragoza);Biblioteca Pública Municipal (Cosuenda, Zaragoza);Olmo 10;50409;Cosuenda;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500890439;Biblioteca Pública Municipal (Cuarte de Huerva, Zaragoza);Ayuntamiento de Cuarte de Huerva;Plaza de la Iglesia s/n;50410;Cuarte de Huerva;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500920436;Biblioteca Pública Municipal (Chiprana, Zaragoza);Biblioteca Pública Municipal (Chiprana, Zaragoza);La Vírgen 19;50792;Chiprana;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500930452;Biblioteca Pública Municipal (Chodes, Zaragoza);Biblioteca Pública Municipal (Chodes, Zaragoza);Las Trébedes s/n;50269;Chodes;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
500940108;Biblioteca Pública Municipal (Daroca, Zaragoza);Biblioteca Pública Municipal (Daroca, Zaragoza);Mayor 36;50360;Daroca;Zaragoza;Aragón;España;;;Lunes-viernes de 16-20, Sábado de 10'30-13'30;Acceso libre;;General/Pública;Administración local municipal
500940285;Centro Penitenciario (Daroca, Zaragoza). Biblioteca;Ministerio del Interior. Dirección General de Instituciones Penitenciarias. Centro Penitenciario (Daroca, Zaragoza). Biblioteca;Ctra. Nombrevilla s/n;50360;Daroca;Zaragoza;Aragón;España;;1986;Miércoles: día de reparto .;Acceso restringido;hay reparto personal;General/Pública;Administración pública central
500940481;Centro de Estudios Darocenses (Daroca, Zaragoza). Biblioteca;Institución Fernando el Católico;Mayor. Edificio de la Puerta Baja. Apartado de Correos 16;50630;Daroca;Zaragoza;Aragón;España;;1982;Lunes-viernes de 11-14;Acceso libre;;Especializada;Admón local provincial, insular, etc.;;Repertorio de publicaciones periódicas zaragozanas anteriores a 1940/ Lola Hernández Ara [et al.]. - Zaragoza: Instituto 'Fernando el Católico' (C.S.I.C) de la Diputación Provincial: Universidad de Zaragoza, 1998
500950085;Instituto de Educación Secundaria. IES Reyes Católicos (Ejea de los Caballeros, Zaragoza). Biblioteca;Instituto de Educación Secundaria. IES Reyes Católicos (Ejea de los Caballeros, Zaragoza). Biblioteca;Ctra. de Erla s/n;50600;Ejea de los Caballeros;Zaragoza;Aragón;España;;;;Acceso restringido;para profesores y alumnos;Escolar;Administración autonómica
500950118;Biblioteca Pública Municipal (Ejea de los Caballeros, Zaragoza);Biblioteca Pública Municipal (Ejea de los Caballeros, Zaragoza);Paseo del Muro 22;50600;Ejea de los Caballeros;Zaragoza;Aragón;España;;1945;Lunes-viernes de 14-20'30;Acceso libre;;General/Pública;Administración autonómica
500950382;Instituto de Educación Secundaria. IES Cinco Villas (Ejea de los Caballeros, Zaragoza). Biblioteca;Instituto de Educación Secundaria. IES Cinco Villas (Ejea de los Caballeros, Zaragoza). Biblioteca;Paseo Constitución s/n;50600;Ejea de los Caballeros;Zaragoza;Aragón;España;;;;Acceso restringido;para profesores y alumnos;Escolar;Administración autonómica
500950482;Centro de Estudios de las Cinco Villas (Ejea de los Caballeros, Zaragoza). Biblioteca;Institución Fernando el Católico;Ramón y Cajal 17.  Casa de las Cinco Villas. Apartado de Correos 84;50600;Ejea de los Caballeros;Zaragoza;Aragón;España;;1982;Lunes-jueves de 10-12'30;Acceso libre;;Especializada;Admón local provincial, insular, etc.;;Repertorio de publicaciones periódicas zaragozanas anteriores a 1940/ Lola Hernández Ara [et al.]. - Zaragoza: Instituto 'Fernando el Católico' (C.S.I.C) de la Diputación Provincial: Universidad de Zaragoza, 1998
500990086;Biblioteca Pública Municipal San Pedro de Arbues (Epila, Zaragoza);Biblioteca Pública Municipal San Pedro de Arbues (Epila, Zaragoza);Plaza de España 1;50290;Épila;Zaragoza;Aragón;España;;1950;Lunes-viernes de 10'30-13 y de 17'30-20, Sábado de 10'30-13;Acceso libre;;General/Pública;Administración autonómica
501000440;Biblioteca Pública Municipal (Erla, Zaragoza);Biblioteca Pública Municipal (Erla, Zaragoza);Fernando el Católico 3;50611;Erla;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
501010109;Biblioteca Pública Municipal (Escatrón, Zaragoza);Biblioteca Pública Municipal (Escatrón, Zaragoza);Mayor 19;50790;Escatrón;Zaragoza;Aragón;España;;;Martes, miércoles y jueves de 18'30-20'30;Acceso libre;;General/Pública;Administración local municipal
501020110;Biblioteca Pública Municipal (Fabara, Zaragoza);Biblioteca Pública Municipal (Fabara, Zaragoza);Plaza Mayor s/n;50793;Fabara;Zaragoza;Aragón;España;;;Martes y jueves de 19-21'30, Sábado de 19-21;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
501070322;Biblioteca Pública Municipal (Figueruelas, Zaragoza);Biblioteca Pública Municipal (Figueruelas, Zaragoza);Isidro Gracia;50639;Figueruelas;Zaragoza;Aragón;España;;1991;Lunes-viernes de 19-21, Sábado de 11-13;Acceso libre;;General/Pública;Administración local municipal
501110454;Biblioteca Pública Municipal (Fréscano, Zaragoza);Biblioteca Pública Municipal (Fréscano, Zaragoza);Plaza de España 1;50562;Fréscano;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
501130352;Biblioteca Pública Municipal (Fuendejalón, Zaragoza);Ayuntamiento de Fuendejalón;Ramón y Cajal 1;50529;Fuendejalón;Zaragoza;Aragón;España;;1991;Miércoles de 17-19, sábados de 12-13;Acceso libre;;General/Pública;Administración local municipal;a nivel local
501150111;Biblioteca Pública Municipal (Fuentes de Ebro, Zaragoza);Biblioteca Pública Municipal (Fuentes de Ebro, Zaragoza);Plaza de la Constitución 4;50740;Fuentes de Ebro;Zaragoza;Aragón;España;;;Lunes-viernes 18'30-20'30;Acceso libre;;General/Pública;Administración local municipal
501180112;Biblioteca Pública Municipal Feliciano Gracia(Gallur, Zaragoza);Ayuntamiento de Gallur;Baja 2;50650;Gallur;Zaragoza;Aragón;España;;1966;Lunes-viernes de 17-21. Verano de 15-21;Acceso libre;;General/Pública;Administración local municipal;a nivel local
501190365;Biblioteca Pública Municipal (Gelsa, Zaragoza);Biblioteca Pública Municipal (Gelsa, Zaragoza);Plaza Mayor 3;50786;Gelsa;Zaragoza;Aragón;España;;1993;Miércoles y viernes 2 horas por la tarde;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
501240035;Biblioteca Pública Municipal (Herrera de los Navarros, Zaragoza);Biblioteca Pública Municipal (Herrera de los Navarros, Zaragoza);Barranquillo 21;50150;Herrera de los Navarros;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
501250455;Biblioteca Pública Municipal (Ibdes, Zaragoza);Biblioteca Pública Municipal (Ibdes, Zaragoza);Plaza Mayor 16;50236;Ibdes;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
501260232;Biblioteca Pública Municipal (Illueca, Zaragoza);Biblioteca Pública Municipal (Illueca, Zaragoza);Benedicto XIII 54;50250;Illueca;Zaragoza;Aragón;España;;1981;Lunes-viernes de 11-13'30 y de 18-20'30;Acceso libre;;General/Pública;Administración autonómica
501350457;Biblioteca Pública Municipal (Layana, Zaragoza);Biblioteca Pública Municipal (Layana, Zaragoza);Los Bañales;50679;Layana;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
501360334;Biblioteca Pública Municipal (Lécera, Zaragoza);Biblioteca Pública Municipal (Lécera, Zaragoza);Fernando el Católico s/n;50131;Lécera;Zaragoza;Aragón;España;;;Lunes y miércoles de 18-20, Sábado de 11-13;Acceso libre;;General/Pública;Administración local municipal
501370236;Biblioteca Pública Municipal (Leciñena, Zaragoza);Ayuntamiento de Leciñena;Plaza de la Autonomía 1;50160;Leciñena;Zaragoza;Aragón;España;;1985;Lunes-viernes de 16-21;Acceso libre;;General/Pública;Administración local municipal
501430087;Biblioteca Pública Municipal (Longares, Zaragoza);Ayuntamiento de Longares;Felipe V 20;50460;Longares;Zaragoza;Aragón;España;;1971;Lunes-sabado, excepto miercoles, 6 horas semanales;Acceso libre;;General/Pública;Administración local municipal
501460318;Biblioteca Pública Municipal (Lucena de Jalón, Zaragoza);Biblioteca Pública Municipal (Lucena de Jalón, Zaragoza);Plaza Mayor s/n;50294;Lucena de Jalón;Zaragoza;Aragón;España;;1960;Martes y jueves de 20-22;Acceso libre;;General/Pública;Administración local municipal
501470366;Biblioteca Pública Municipal (Luceni, Zaragoza);Biblioteca Pública Municipal (Luceni, Zaragoza);Plaza del Ayuntamiento 1;50640;Luceni;Zaragoza;Aragón;España;;;Martes y jueves 2 horas por la tarde;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
501510113;Biblioteca Pública Municipal Santiago Ramón y Cajal (Luna, Zaragoza);Biblioteca Pública Municipal Santiago Ramón y Cajal (Luna, Zaragoza);Plaza de España s/n;50610;Luna;Zaragoza;Aragón;España;;;Lunes, miércoles y viernes de 18-20, Sábado de 11-13;Acceso libre;;General/Pública;Administración local municipal
501520088;Biblioteca Pública Municipal (Maella, Zaragoza);Biblioteca Pública Municipal (Maella, Zaragoza);Mayor 10;50710;Maella;Zaragoza;Aragón;España;;1959;Lunes y miércoles de 18-20, Sábado 1º y 3º de mes de 11-12;Acceso libre;;General/Pública;Administración local municipal
501530367;Biblioteca Pública Municipal (Magallón, Zaragoza);Ayuntamiento de Magallón;Dominicos 7;50520;Magallón;Zaragoza;Aragón;España;;1991;Martes y jueves de 18-19'30, Miércoles de 17'30-20;Acceso libre;;General/Pública;Administración local municipal
501560319;Biblioteca Pública Municipal Emilio Alfaro (Maleján, Zaragoza);Ayuntamiento de Maleján;Rosas s/n;50549;Maleján;Zaragoza;Aragón;España;;1950;Lunes, miércoles y viernes de 17'30-8'30. Viernes de 16-18'30;Acceso libre;;General/Pública;Administración local municipal
501570459;Biblioteca Pública Municipal (Malón, Zaragoza);Biblioteca Pública Municipal (Malón, Zaragoza);Plaza de España 6;50511;Malón;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
501590368;Biblioteca Pública Municipal (Maluenda, Zaragoza);Biblioteca Pública Municipal (Maluenda, Zaragoza);Avda. García Sancho;50340;Maluenda;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
501600335;Biblioteca Pública Municipal (Mallén, Zaragoza);Biblioteca Pública Municipal (Mallén, Zaragoza);Padre Ibáñez 21;50550;Mallén;Zaragoza;Aragón;España;;;Lunes-viernes de 17-20;Acceso libre;;General/Pública;Administración local municipal
501630458;Biblioteca Pública Municipal (María de Huerva, Zaragoza);Ayuntamiento de María de Huerva;Plaza de España 1 - 4;50430;María de Huerva;Zaragoza;Aragón;España;;2002;Mañanas: Lunes y miércoles de 10-13, sábados de 10-14. Tardes: Lunes-viernes de 17-21;Acceso libre;;General/Pública;Administración local municipal;a nivel local
501640460;Biblioteca Pública Municipal (Mediana de Aragón, Zaragoza);Biblioteca Pública Municipal (Mediana de Aragón, Zaragoza);Horno s/n;50135;Mediana de Aragón;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
501650117;Biblioteca Pública Municipal (Mequinenza, Zaragoza);Biblioteca Pública Municipal (Mequinenza, Zaragoza);Ctra. de Fraga s/n;50170;Mequinenza;Zaragoza;Aragón;España;;1981;Lunes-viernes de 19-20'30;Acceso libre;;General/Pública;Administración local municipal
501700355;Biblioteca Pública Municipal (Monegrillo, Zaragoza);Biblioteca Pública Municipal (Monegrillo, Zaragoza);Santa Cruz 2;50164;Monegrillo;Zaragoza;Aragón;España;;1992;Martes y sábados de 19-21;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
501750320;Biblioteca Pública Municipal (Morata de Jalón, Zaragoza);Biblioteca Pública Municipal (Morata de Jalón, Zaragoza);Hermenegildo Garcés 2;50260;Morata de Jalón;Zaragoza;Aragón;España;;1985;Lunes-viernes de 17-19;Acceso libre;;General/Pública;Administración local municipal
501810356;Biblioteca Pública Municipal (Muel, Zaragoza);Biblioteca Pública Municipal (Muel, Zaragoza);El Molino;50450;Muel;Zaragoza;Aragón;España;;1992;;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
501820354;Biblioteca Pública Municipal (La Muela, Zaragoza);Biblioteca Pública Municipal (La Muela, Zaragoza);La Balsa 69;50196;Muela (La);Zaragoza;Aragón;España;;1992;Lunes-viernes de 16-18;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
501890369;Biblioteca Pública Municipal (Nonaspe, Zaragoza);Biblioteca Pública Municipal (Nonaspe, Zaragoza);Maella 76;50794;Nonaspe;Zaragoza;Aragón;España;;1992;Miércoles 2 horas por la tarde;Acceso libre;;General/Pública;Admón local provincial, insular, etc.
501920462;Biblioteca Pública Municipal (Nuévalos, Zaragoza);Biblioteca Pública Municipal (Nuévalos, Zaragoza);Plaza Mosén Antonio Colas 5;50210;Nuévalos;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
501930463;Biblioteca Pública Municipal (Nuez de Ebro, Zaragoza);Biblioteca Pública Municipal (Nuez de Ebro, Zaragoza);Plaza de España 1;50173;Nuez de Ebro;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
502000329;Biblioteca Pública Municipal María Moliner (Paniza, Zaragoza);Biblioteca Pública Municipal María Moliner (Paniza, Zaragoza);Mayor 23-25;50480;Paniza;Zaragoza;Aragón;España;;1990;Lunes-viernes de 18-20'30;Acceso libre;;General/Pública;Administración local municipal
502010465;Biblioteca Pública Municipal (Paracuellos de Jiloca, Zaragoza);Biblioteca Pública Municipal (Paracuellos de Jiloca, Zaragoza);Plaza de Santizago Gutiérrez;50342;Paracuellos de Jiloca;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
502020464;Biblioteca Pública Municipal (Paracuellos de la Ribera, Zaragoza);Biblioteca Pública Municipal (Paracuellos de la Ribera, Zaragoza);Mayor 1;50299;Paracuellos de la Ribera;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
502030466;Biblioteca Pública Municipal (Pastriz, Zaragoza);Biblioteca Pública Municipal (Pastriz, Zaragoza);Corona de Aragon 5;50195;Pastriz;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
502040090;Biblioteca Pública Municipal (Pedrola, Zaragoza);Ayuntamiento de Pedrola;María Moliner 7;50690;Pedrola;Zaragoza;Aragón;España;;1969;Lunes-viernes de 10-12 y de 16'30-20'30;Acceso libre;;General/Pública;Administración local municipal;a nivel local
502060467;Biblioteca Pública Municipal (Perdiguera, Zaragoza);Biblioteca Pública Municipal (Perdiguera, Zaragoza);Paseo de los Olivos s/n;50161;Perdiguera;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
502080091;Biblioteca Pública Municipal Ramón Celma (Pina de Ebro, Zaragoza);Biblioteca Pública Municipal Ramón Celma (Pina de Ebro, Zaragoza);EL Sol 1;50750;Pina de Ebro;Zaragoza;Aragón;España;;1949;Lunes-viernes de 18'30-20;Acceso libre;;General/Pública;Administración local municipal
502090357;Biblioteca Pública Municipal (Pinseque, Zaragoza);Ayuntamiento de Pinseque;Plaza de España 1;50298;Pinseque;Zaragoza;Aragón;España;;1979;Lunes-viernes de 16-20'45;Acceso libre;;General/Pública;Administración local municipal;a nivel local
502170468;Biblioteca Pública Municipal (Pradilla de Ebro, Zaragoza);Biblioteca Pública Municipal (Pradilla de Ebro, Zaragoza);Plaza Juan Carlos I 1;50668;Pradilla de Ebro;Zaragoza;Aragón;España;;;;Acceso libre;;General/Pública;Administración local municipal
502190324;Biblioteca Pública Municipal (La Puebla de Alfindén, Zaragoza);Biblioteca Pública Municipal (La Puebla de Alfindén, Zaragoza);Iglesia 2;50171;Puebla de Alfindén (La);Zaragoza;Aragón;España;;1986;Lunes-viernes de 16-21;Acceso libre;;General/Pública;Administración local municipal
502220092;Biblioteca Pública Municipal (Quinto, Zaragoza);Biblioteca Pública Municipal (Quinto, Zaragoza);Avda. Cortes de Aragón 29;50770;Quinto;Zaragoza;Aragón;España;;;Lunes-viernes de 17-18 y de 21-22;Acceso libre;;General/Pública;Administración local municipal
502230327;Biblioteca Pública Municipal (Remolinos, Zaragoza);Ayuntamiento de Remolinos;Mayor 7;50637;Remolinos;Zaragoza;Aragón;España;;1989;Lunes-viernes de 16-19;Acceso libre;;General/Pública;Administración local municipal;a nivel local
502250330;Biblioteca Pública Municipal Santiago Ramón y Cajal (Ricla, Zaragoza);Biblioteca Pública Municipal Santiago Ramón y Cajal (Ricla, Zaragoza);Plaza de España 1;50270;Ricla;Zaragoza;Aragón;España;;1987;Lunes-viernes de 16-19;Acceso libre;;General/Pública;Administración local municipal
