X,Y,OBJECTID_1,OBJECTID,ID_EVENTO,EVENTO,GRATUITO,DIAS_SEMANA,FECHA,HORA,TIPO,ACTIVIDAD,INSTALACION,CONTENT_UR,URL_ACTIVI,URL_INSTAL
-3.710447574999932,40.433715644000074,549,549,7671039,Obra de teatro. El Antidisturbios,No,"L,M,X,J,V,S,D",16-10-2014,0:00,/contenido/actividades/ObrasTeatro,Obra de teatro. El Antidisturbios,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0c78c8c069e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=83638c8c069e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
-3.654425938999964,40.46089276400005,550,550,7675583,Obra de teatro. El baúl de los sainetes,Sí,"L,M,X,J,V,S,D",24-10-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Carril del Conde (Hortaleza). Octubre de 2014,Centro Cultural Carril del Conde (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2269dbff914f8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dcf596e842978410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.598066919999951,40.448449629000038,551,551,7649280,Obra de teatro. El Clavicordio. Fernando Lago,No,"L,M,X,J,V,S,D",18-10-2014,19:00,/contenido/actividades/ActividadesInfantiles,Programación infantil en el Centro Cultural Ciudad Pegaso,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=edf8f313a66a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1e70167255a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD
-3.623116380999932,40.37958709600008,552,552,7664009,Obra de teatro. El Conde de Burra regresa de las cruzadas,No,"L,M,X,J,V,S,D",31-10-2014,19:00,/contenido/actividades/Exposiciones,Actividades. Centro Socio Cultural Francisco Fatou. Octubre 2014,Centro Sociocultural Francisco Fatou (Villa de Vallecas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cefa1ef5cb0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5a7726b6a0d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.700171588999979,40.414823136000052,553,553,7609893,Obra de teatro. El loco de los balcones,No,"M,X,J,V,S,D",17-09-2014,0:00,/contenido/actividades/ObrasTeatro,Obra de teatro. El loco de los balcones,Teatro Español,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f73b0820a2de7410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f36b52aa0de7410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,554,554,7684525,Obra de teatro. El rey del bosque,Sí,"L,M,X,J,V,S,D",23-11-2014,12:00,/contenido/actividades/ActividadesInfantiles,Actividades para niños. Centro Cultural Hortaleza. Noviembre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b185765bc2319410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b41c765bc2319410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.689902691999976,40.424947926000073,555,555,7660389,"Obra de teatro. Grisaldi, o el novio eterno",No,"L,M,X,J,V,S,D",23-10-2014,0:00,/contenido/actividades/ObrasTeatro,"Obra de teatro. Grisaldi, o el novio eterno",Fernán Gómez. Centro Cultural de la Villa,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d77684f153bc8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=85cb84f153bc8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.572746243999973,40.446811770000068,556,556,7649333,Obra de teatro. Historias de un apartamento II. Compañía Producciones Esperanto,Sí,"L,M,X,J,V,S,D",17-10-2014,19:00, ,Actividades culturales. Centro Cultural José Luis López Vázquez (San Blas - Canillejas). Septiembre y octubre de 2014,Centro Cultural José Luis López Vázquez (San Blas - Canillejas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77de33f9486a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=41f32950e2197410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD
-3.613113379999959,40.380739559000062,557,557,7664914,Obra de teatro. II Concierto,No,"L,M,X,J,V,S,D",18-10-2014,20:00,/contenido/actividades/ConferenciasColoquios,Actividades. Centro Socio Cultural Pilar Miró (Villa de Vallecas). Octubre 2014,Centro Cultural Pilar Miró (Vallecas Villa),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b86382768e4d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6db982768e4d8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b2a730b5ac746410VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,558,558,7683666,Obra de teatro. La Bella Dorotea,Sí,"L,M,X,J,V,S,D",15-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Hortaleza. Noviembre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eecbb657ece09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15f99cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.654425938999964,40.46089276400005,559,559,7683610,Obra de teatro. La Brújula mágica,Sí,"L,M,X,J,V,S,D",29-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Carril del Conde (Hortaleza). Noviembre de 2014,Centro Cultural Carril del Conde (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a649cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dba89cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,560,560,7651164,Obra de teatro. La casa de muñecas,Sí,"L,M,X,J,V,S,D",31-10-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Hortaleza. Octubre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e03a220f12ca8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f066c41d6c968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,561,561,7683667,Obra de teatro. La cuenta por favor,Sí,"L,M,X,J,V,S,D",29-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Hortaleza. Noviembre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65ebb657ece09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15f99cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.611368262999974,40.436650390000068,562,562,7648779,Obra de teatro. La extraña pareja (San Blas - Canillejas),No,"L,M,X,J,V,S,D",25-10-2014,19:00,/contenido/actividades/ObrasTeatro,Obra de teatro. La extraña pareja (San Blas - Canillejas),Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa799cc7062a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18489cc7062a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.670922662999942,40.431996423000044,563,563,7640180,"Obra de teatro. La más fuerte, etc. Monólogos",No,"L,M,X,J,V,S,D",19-10-2014,19:00,/contenido/actividades/Zarzuelas,Actividades. Centro Cultural Buenavista (Salamanca). Octubre 2014,Centro Cultural Buenavista (Salamanca),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e752383e1b788410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d78a383e1b788410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD
-3.655254533999937,40.490356567000049,564,564,7683965,Obra de teatro. La plasta de mi hermana,Sí,"L,M,X,J,V,S,D",22-11-2014,20:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Sanchinarro (Hortaleza). Noviembre 2014,Centro Cultural Sanchinarro (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ddd531f61a219410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=43ea9cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=12eb70618510f210VgnVCM1000000b205a0aRCRD
-3.700171588999979,40.414823136000052,565,565,7609942,Obra de teatro. La plaza del Diamante,No,"M,X,J,V,S,D",24-09-2014,0:00,/contenido/actividades/ObrasTeatro,Obra de teatro. La plaza del Diamante,Teatro Español,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b8a00820a2de7410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=abcc0820a2de7410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD
-3.654425938999964,40.46089276400005,566,566,7683598,Obra de teatro. La reina de la belleza de Leenane,Sí,"L,M,X,J,V,S,D",22-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Carril del Conde (Hortaleza). Noviembre de 2014,Centro Cultural Carril del Conde (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b1049cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dba89cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.654425938999964,40.46089276400005,567,567,7683587,Obra de teatro. La sombra del Tenorio,Sí,"L,M,X,J,V,S,D",01-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Carril del Conde (Hortaleza). Noviembre de 2014,Centro Cultural Carril del Conde (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1e629cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dba89cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,568,568,7683665,Obra de teatro. La venganza de Don Mendo,Sí,"L,M,X,J,V,S,D",07-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Hortaleza. Noviembre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9bbbb657ece09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=15f99cc479e09410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.705062791999978,40.438541380000061,569,569,7618871,Obra de teatro. Las niñas no deberían jugar al fútbol,No,"L,M,X,J,V,S,D",13-10-2014,0:00,/contenido/actividades/ObrasTeatro,Obra de teatro. Las niñas no deberían jugar al fútbol,Teatros del Canal,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=388060afecb18410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a743ba478b18410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f63986ba58bc110VgnVCM1000000b205a0aRCRD
-3.710447574999932,40.433715644000074,570,570,7670932,Obra de teatro. Liturgia de un asesinato,No,"L,M,X,J,V,S,D",02-10-2014,0:00,/contenido/actividades/ObrasTeatro,Obra de teatro. Liturgia de un asesinato,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3a0b8c8c069e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a798c8c069e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
-3.670922662999942,40.431996423000044,571,571,7678526,Obra de teatro. Los Marqueses de Matute,No,"L,M,X,J,V,S,D",28-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Buenavista (Salamanca). Noviembre 2014,Centro Cultural Buenavista (Salamanca),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf129e53ad9f8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a17a6d3bb9f8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,572,572,7684507,Obra de teatro. Los miniminis,Sí,"L,M,X,J,V,S,D",09-11-2014,12:00,/contenido/actividades/ActividadesInfantiles,Actividades para niños. Centro Cultural Hortaleza. Noviembre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0823765bc2319410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b41c765bc2319410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.650561360999973,40.464986621000037,573,573,7684342,Obra de teatro. Low Cost,Sí,"L,M,X,J,V,S,D",21-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Federico Chueca (Hortaleza). Noviembre 2014,Centro Cultural Federico Chueca (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d206eb849d219410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3ee0a2206c219410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=90573d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,574,574,7651161,Obra de teatro. Luz de gas,Sí,"L,M,X,J,V,S,D",17-10-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Hortaleza. Octubre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c279220f12ca8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f066c41d6c968410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.642028325999945,40.476863091000041,575,575,7684491,Obra de teatro. Mieditis aguda,Sí,"L,M,X,J,V,S,D",16-11-2014,12:00,/contenido/actividades/ActividadesInfantiles,Actividades para niños. Centro Cultural Hortaleza. Noviembre 2014,Centro Cultural Hortaleza,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8251765bc2319410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b41c765bc2319410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=86381e79ee71c010VgnVCM1000000b205a0aRCRD
-3.727757399999973,40.386823904000039,576,576,7671302,Obra de teatro. Novios demasiado formales,Sí,"L,M,X,J,V,S,D",26-10-2014,12:30,/contenido/actividades/ObrasTeatro,Actividades. Centro Sociocultural Oporto (Carabanchel). Octubre de 2014,Centro Sociocultural Oporto (Carabanchel),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18649f9e499e8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0489f9e499e8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD
-3.650561360999973,40.464986621000037,577,577,7684145,Obra de teatro. Para la libertad,Sí,"L,M,X,J,V,S,D",12-11-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Cultural Federico Chueca (Hortaleza). Noviembre 2014,Centro Cultural Federico Chueca (Hortaleza),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=edb88bfa2d219410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3ee0a2206c219410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=90573d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.751039394999964,40.374206600000036,578,578,7674133,Obra de teatro. Pizza Barbacoa,Sí,"L,M,X,J,V,S,D",18-10-2014,19:00,/contenido/actividades/ObrasTeatro,Actividades. Centro Sociocultural García Lorca (Carabanchel). Octubre de 2014,Centro Sociocultural García Lorca (Carabanchel),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=70f80b6d74fe8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77988441ab9e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6773d0b5e71c010VgnVCM1000000b205a0aRCRD
-3.710447574999932,40.433715644000074,579,579,7671055,Obra de teatro. Que viene Obama,No,"L,M,X,J,V,S,D",17-10-2014,0:00,/contenido/actividades/ObrasTeatro,Obra de teatro. Que viene Obama,Centro Cultural Galileo (Chamberí),http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=296a0609089e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=23f80609089e8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30181e79ee71c010VgnVCM1000000b205a0aRCRD
